speech,labels
"[ 0.03895593  0.03725931  0.0504649   0.0546266   0.14881783  3.27293207
 11.69718916 29.28108339 34.82102494 14.22761959  0.64016544  0.5422593
  2.73900813  2.27201382  0.57130256  0.74321365  5.37790969  5.11749141
 18.18634396 22.32182486 14.44843332  5.30910474  0.79733627  0.48418026
  2.54252265  4.39890628  1.20944452  0.70591058  0.68296411  0.43670804
  0.23883401  0.17511174  0.53779162  2.00623314  2.1562225   0.53549513
  0.50390986  0.23177203  0.05271511  0.0490095   0.10476103  0.57533661
  0.6886546   0.12678833  0.05655379  0.05385055  0.12055131  0.3580864
  0.23879456  0.29203999  0.12581262  0.23918673  0.41141891  0.15057636
  0.17354748  0.6840994   0.47030895  0.25755299  0.31318832  0.51242979
  0.29542082  0.8025287   0.5806468   0.31678083  0.22208804  0.26654102
  0.34925076  0.42594477  0.1351947   0.07987685  0.08103288  0.06317802
  0.09024897  0.1054309   0.12009564  0.30144809  0.1633554   0.21388928
  0.23151497  0.22216436  0.30807551  0.1464975   0.22113471  0.15727115
  0.14951498  0.14844598  0.1498227   0.07448388  0.05611955  0.04540229
  0.04799195  0.05249087  0.05140833  0.04858343  0.04687135  0.05530219
  0.04756993  0.04642296  0.04743064  0.04607584  0.04880398  0.04782186
  0.044796    0.04688079  0.04491114  0.05026713  0.05194442  0.04792757
  0.04724012  0.04746963  0.04752265  0.04539182  0.04051402  0.04455149
  0.04371233  0.04517934  0.0411067   0.04197943  0.04453603  0.04142761
  0.04128056  0.04452049  0.04667768  0.04464485  0.04400236  0.04425264
  0.04313846  0.04517147]",happiness
"[0.02666827 0.02311649 0.02816538 0.02468151 0.03658064 0.5315366
 4.12132781 4.23485713 4.14340582 3.2375974  0.86349717 0.10334945
 0.20175296 0.51594013 0.22657221 0.36385075 4.20909613 4.00580629
 2.17688297 5.36133125 2.59185005 2.93361355 5.34275076 2.5221792
 1.38887061 5.98916703 1.71359742 0.29671084 0.08638863 0.1059451
 0.13719968 0.13434751 0.07765966 0.68051453 1.82537589 0.28640181
 0.30049014 0.53606933 1.10632693 0.54430902 0.05577782 0.03635576
 0.22258316 0.09730615 0.04110765 0.05030313 0.04385965 0.03935212
 0.1924387  1.72214812 0.69654527 0.09467344 0.05445246 0.08581413
 1.17760475 4.47852267 0.91499178 0.37253224 0.18692971 2.18094112
 6.733511   0.48321857 0.22364832 0.18990653 0.30620523 0.14055808
 0.22417479 0.10898615 0.1359236  0.09556487 0.06671033 0.04110537
 0.04509578 0.03340108 0.02837254 0.04808774 0.03514144 0.12825734
 0.60688986 0.1396072  0.54805831 1.1304624  0.24334402 0.23686452
 0.12608833 0.05731338 0.07702391 0.02829647 0.02978788 0.02256919
 0.02681098 0.03372913 0.06874812 0.06053753 0.0574027  0.03515
 0.02938647 0.02893593 0.03492783 0.03904876 0.03082926 0.02481006
 0.02581064 0.02558849 0.02707132 0.02922863 0.03090872 0.03373637
 0.03033965 0.02579199 0.02376553 0.02632792 0.02793327 0.02254573
 0.02227302 0.02178936 0.02237983 0.02273145 0.02648384 0.0242377
 0.02385185 0.02388976 0.0239156  0.02361833 0.02511775 0.02462386
 0.02315616 0.02334829]",happiness
"[ 0.03296098  0.04021524  0.04762104  0.03939079  0.07689778  2.14953105
  3.73683955  3.37250799  8.55026985  3.92193444  3.44711962  1.38745621
  3.72993743  1.66490441  0.38985852  1.06748946  3.54626005  9.32273354
  6.44231573 11.37440958  6.10409415  6.55599882  8.5263269   5.12378136
  3.29509822  2.40571631  2.57157648  0.36333261  0.06236461  0.14355136
  0.2239085   1.05436941  0.83433809  0.34813807  1.19037367  1.44867196
  0.55041836  0.71257447  0.38392264  0.89549445  0.47174409  0.12256893
  0.27252666  0.41303805  0.10383769  0.07499273  0.28448109  0.13131737
  0.12066735  0.23612624  0.52950555  0.9169329   2.00511251  0.40181194
  0.58800849  1.55229767  3.96125909  2.28972867  0.61743424  0.65601107
  1.62204469  3.87347798  1.1776361   0.83494755  0.23405078  0.14357245
  0.52416351  0.2646483   0.13730625  0.31984513  0.17700094  0.05911809
  0.06091202  0.06713524  0.07373705  0.06997665  0.16096932  0.22111249
  0.39035413  0.42786936  0.51868036  0.75613682  0.91875204  0.47628731
  0.10247198  0.08440765  0.07062503  0.04922931  0.03801452  0.035271
  0.04071488  0.06259018  0.07504199  0.07266485  0.07394655  0.0419704
  0.04823512  0.04778917  0.0509923   0.05057428  0.04518225  0.03444891
  0.03882297  0.04289886  0.04396537  0.04681674  0.05676592  0.06243463
  0.04651358  0.03420682  0.03744061  0.04117433  0.04436562  0.04276189
  0.03518415  0.0343861   0.03240614  0.03275983  0.03523242  0.03476415
  0.03447075  0.03417383  0.03545613  0.03537     0.0344279   0.03406145
  0.03360568  0.03283933]",happiness
"[ 0.01908016  0.02074804  0.03184621  0.03596807  0.07205398  0.39121122
  5.87361047  7.40460744 14.47739442  1.43367497  0.10225038  0.06290041
  0.1243872   0.44690993  0.21215092  0.06187063  1.07031485  0.99003135
  0.10081846  0.19317242  0.86722063  2.45695649  2.22009701  0.30971482
  0.05982444  0.09591811  0.16596519  2.77086821  3.26507209  1.05175689
  0.10496883  0.04332744  0.03988165  0.13425128  2.94901228  2.88066216
  5.42091347  3.39616936  0.11253593  0.03306503  0.06161578  0.46467751
  0.39247585  0.5017717   0.10932933  0.02467662  0.14022978  0.86624943
  0.6778339   3.10139125  0.73777711  0.05210695  0.23041766  0.28297426
  0.91601612  0.17564378  3.23682999  1.88291071  1.09360131  0.42093468
  0.67340943  0.90911993  0.72654143  0.23918539  1.30155765  0.77809241
  0.28425118  0.11281038  0.09798693  0.13421855  0.06866619  0.04597416
  0.07228848  0.08067049  0.06004461  0.12352646  0.34767376  0.21931215
  0.29775883  0.23512575  0.34769948  0.32499147  0.31683721  0.2564083
  0.15518005  0.08118417  0.07458284  0.04929951  0.03702758  0.02486431
  0.02717725  0.0549475   0.03568432  0.026965    0.02386991  0.0220164
  0.02420717  0.02455715  0.02884282  0.02637229  0.02745266  0.02689349
  0.02438892  0.02290958  0.02161508  0.02139236  0.04769783  0.05690423
  0.03141252  0.02247327  0.02215032  0.02180614  0.02194686  0.02146637
  0.02355231  0.02253758  0.02154674  0.02155409  0.02151984  0.02135996
  0.02083039  0.02223914  0.02027425  0.02097735  0.02112153  0.02225501
  0.02154389  0.02182818]",happiness
"[2.43682634e-02 2.66570530e-02 3.22176059e-02 3.28441065e-02
 6.91290409e-02 3.76032511e-01 6.29447314e+00 8.52207500e+00
 2.56791629e+01 6.23162633e+00 1.57292706e-01 1.25140782e-01
 2.55573788e-01 5.35433344e-01 2.96594600e-01 2.44346506e-01
 2.33697897e+00 5.13982370e+00 6.27824852e+00 1.14541354e+00
 4.41068927e-01 1.21752191e+00 2.08087158e+00 7.61846837e-01
 3.91514255e-01 3.77898562e-01 8.50003108e-01 1.97641599e+00
 2.83171720e+00 4.53612646e-01 5.93394942e-01 7.61091219e-01
 6.69073928e-01 4.12071910e-01 1.12344355e+00 1.97251427e+00
 4.47204555e-01 1.22551684e+00 1.82980424e+00 7.23267403e-01
 1.61054447e-01 2.54053956e-01 2.69704082e-01 5.19624206e-02
 5.25279559e-02 1.07407852e-01 1.60982680e-01 4.69774961e-01
 3.03363839e-01 1.41610768e-01 9.89522952e-01 5.97222915e-01
 3.40918219e-01 2.56976587e-01 1.09535142e-01 2.50412766e+00
 2.86518662e+00 1.31334187e+00 2.06167244e-01 9.91159041e-01
 1.60001919e+00 1.03152285e+00 4.89721933e-01 8.18637407e-01
 8.95855485e-01 6.83272571e-01 2.22044065e-01 2.38355833e-01
 8.42125117e-02 7.44086610e-02 1.17541751e-01 7.33901487e-02
 7.01066042e-02 1.94800973e-01 1.80294457e-01 1.49880732e-01
 4.21101529e-01 4.07312399e-01 2.96446431e-01 1.98872879e-01
 1.49935953e+00 6.31280549e-01 1.21785494e+00 1.31517073e+00
 9.87715379e-02 2.85304988e-01 6.92680455e-02 5.51975288e-02
 4.32332291e-02 3.58550564e-02 5.59662817e-02 2.42403872e-01
 2.00927430e-01 3.96850004e-02 3.52313318e-02 3.48272373e-02
 3.36982592e-02 4.06792421e-02 5.08803268e-02 4.53520822e-02
 3.59598680e-02 3.99164797e-02 3.06931511e-02 3.14922617e-02
 3.08592929e-02 3.46024553e-02 4.37574218e-02 5.05030960e-02
 4.30152609e-02 3.51137747e-02 2.88585967e-02 2.90650618e-02
 3.02516072e-02 3.10832502e-02 2.76261662e-02 3.02970977e-02
 2.95615639e-02 2.99855043e-02 3.06154994e-02 2.98830968e-02
 3.04833814e-02 3.02786435e-02 3.05560363e-02 2.82453585e-02
 3.10073142e-02 3.19668230e-02 3.02568150e-02 2.90800248e-02]",happiness
"[ 0.02436464  0.02970178  0.03933531  0.02828713  0.04674823  3.23077741
  7.52341654 12.17350101 11.49551324  1.86164906  0.1167494   0.13492258
  2.11339074  1.30117857  0.26310231  0.86691067  7.96191303 12.25137227
  4.48793939  1.25410454  0.39528955  1.89102158  2.16333921  0.72611028
  0.68827148  2.90242683  1.36080774  0.06369533  0.03956314  0.06032302
  0.06718689  0.09210678  0.14968446  0.94065776  2.16859745  0.4105272
  0.3142113   0.26637634  0.20534329  0.18131884  0.04052417  0.03352454
  0.05653053  0.03350379  0.02610712  0.02510021  0.0241357   0.0303767
  0.06937322  0.17797224  0.05724756  0.02500309  0.02500999  0.04064082
  0.24504782  0.57460283  0.22539824  0.06473925  0.05768797  0.23324231
  0.48051131  0.1087209   0.10078164  0.30368327  1.23616593  0.47640792
  0.06140738  0.17991657  0.79309785  0.55497407  0.20549435  0.07296749
  0.21828652  0.11484424  0.05621666  0.18820758  0.11818852  0.52020868
  1.49887483  0.15311859  0.62297871  0.38589825  0.1386159   0.15528153
  0.08986902  0.07818714  0.08688324  0.03583543  0.03137118  0.02449908
  0.04980265  0.04749252  0.12387537  0.03889371  0.04962346  0.02786793
  0.02728669  0.02461066  0.02239795  0.02331673  0.0231428   0.02351569
  0.0243258   0.02408085  0.02371839  0.02269118  0.02579481  0.03578135
  0.0372629   0.03624686  0.02423564  0.02318715  0.02401786  0.02633032
  0.02519319  0.02457391  0.02250548  0.02277185  0.02245985  0.02441211
  0.02569537  0.02618871  0.02530499  0.02403391  0.02194715  0.0219228
  0.02236862  0.02199845]",happiness
"[ 0.01843832  0.02217196  0.03311166  0.02237111  0.03796184  2.48042863
  8.329471    8.32385475  1.49476531  0.12517051  0.06325031  0.11768582
  1.36435722  0.83343484  0.45004247  0.72187304  0.30725751  0.10779164
  0.15990133  0.2953336   0.60638002  5.8461982  12.29592309  2.68944269
  0.13115077  0.16407834  0.12694241  0.21274597  0.86386584  0.2499209
  0.06874935  0.04686703  0.04539058  0.02878598  0.05029621  0.22767906
  0.30479827  0.21309534  0.16959103  0.10256363  0.02237715  0.02547401
  0.09945414  0.05542276  0.02623264  0.04497488  0.03403437  0.03515798
  0.16596275  0.08545536  0.08556758  0.05755447  0.02565433  0.07291897
  0.0752061   0.18405413  0.49060351  0.3383624   0.25122454  0.13532229
  0.33940996  0.94963466  0.9069706   0.54143056  1.09169913  1.3382048
  0.31173362  0.37238824  0.51156171  0.42848158  0.17830676  0.10824591
  0.15708775  0.25242942  0.43251797  0.30126864  0.48844518  0.94359307
  0.61191328  0.661367    0.54965657  0.42489981  0.32987687  0.17916928
  0.24807306  0.11880232  0.12625138  0.04357739  0.06465509  0.02890193
  0.03970014  0.10750721  0.04262951  0.02716455  0.02806556  0.02788354
  0.02795055  0.02395596  0.02705588  0.02225593  0.02000086  0.01932774
  0.0183287   0.01839808  0.01772071  0.01888443  0.02032356  0.02005801
  0.01985463  0.01891734  0.019009    0.0185173   0.01894023  0.01756189
  0.01678688  0.01937717  0.01994455  0.01848689  0.01970031  0.01787375
  0.01833853  0.01776638  0.01872764  0.01867661  0.01796565  0.01897113
  0.01961885  0.01790557]",happiness
"[4.90179125e-02 4.85549982e-02 5.43362880e-02 7.01370797e-02
 6.67076602e-02 6.60160187e-01 1.42424772e+01 4.57884825e+01
 9.63595155e+00 2.54655784e-01 1.91759324e-01 1.48935348e-01
 1.32457819e-01 3.84893614e-01 3.60735320e-01 9.90487927e-01
 4.75332597e-01 1.40071492e-01 2.05321604e-01 5.47265675e-01
 2.64445856e+00 1.08301745e+01 7.89996700e+00 1.40916469e+00
 1.52791839e-01 1.62015989e-01 6.50440679e-01 3.06515874e+00
 2.00077506e+00 7.08659087e-01 1.71215935e-01 8.59232195e-02
 1.17658308e-01 6.94219008e-01 4.81095918e+00 2.94714198e+00
 3.14900387e+00 3.39182139e+00 2.54983570e-01 8.98061264e-02
 3.33181710e-01 1.03130760e+00 1.01171939e+00 7.53510706e-01
 9.31709327e-02 7.30425524e-02 7.45800242e-01 1.23677077e+00
 1.39193060e+00 1.26902873e+00 4.04712161e-01 1.32342611e-01
 1.60689611e-01 4.50320293e-01 1.06314475e+00 1.64209667e+00
 9.78011920e+00 3.31747813e+00 2.49457735e+00 1.71793262e+00
 4.06887627e+00 2.04118923e+00 1.51545764e+00 3.04172451e+00
 2.29189344e+00 7.44594164e-01 1.29453080e-01 3.08858445e-01
 1.25047414e-01 6.64939166e-02 1.29204775e-01 6.13106914e-02
 1.22331239e-01 3.37728309e-01 1.31046161e-01 2.63441181e-01
 3.11329895e-01 2.57440769e-01 3.36922069e-01 2.44354453e-01
 1.84003334e-01 1.73635652e-01 1.50058934e-01 1.09123526e-01
 1.41358210e-01 1.09170326e-01 1.72021016e-01 1.00515672e-01
 8.22704924e-02 5.40963574e-02 4.70398630e-02 5.13411770e-02
 5.40420507e-02 4.43903039e-02 4.17015628e-02 5.12926557e-02
 4.50796053e-02 4.77323854e-02 4.26301310e-02 4.28428301e-02
 4.00340461e-02 4.38394162e-02 4.73240604e-02 3.99280517e-02
 4.05104593e-02 4.27806960e-02 4.36809052e-02 4.41997922e-02
 4.09078272e-02 4.09840313e-02 4.27545177e-02 4.37579576e-02
 4.57174062e-02 4.17780627e-02 4.11798740e-02 4.03425394e-02
 4.00798894e-02 4.06816026e-02 4.01161776e-02 4.24201369e-02
 4.17322364e-02 3.97820248e-02 3.94141034e-02 4.07516236e-02
 4.31621418e-02 3.98185866e-02 4.26969608e-02 3.94819545e-02]",happiness
"[7.15551274e-02 9.66737950e-02 1.00515179e-01 8.72284079e-02
 2.06266643e-01 8.16901999e-01 2.85453718e+00 2.29547444e+01
 1.01589650e+02 1.30896442e+01 2.13825315e-01 2.55781071e-01
 2.73167210e+00 2.65296926e+00 5.57273176e-01 2.27707886e-01
 8.87854625e-01 3.17091794e+00 2.32122590e+00 1.21862332e+01
 2.77206602e+00 2.08962743e+00 3.17340723e+00 1.02374377e+00
 1.04356123e+00 4.66673722e+00 6.61692404e+00 8.79453320e-01
 1.21561111e-01 1.19603119e-01 5.01658320e-01 5.31476140e-01
 6.35930425e-01 7.38922956e-01 3.59211922e-01 3.94151293e-01
 2.22552109e-01 9.89182749e-01 5.92555319e+00 6.28889612e+00
 5.46385085e-01 1.43875461e-01 1.32534540e-01 1.21468103e-01
 1.33676007e-01 3.04674497e-01 1.83434499e-01 1.79529127e-01
 2.79715638e-01 2.21959011e+00 2.57073947e+00 3.06151140e-01
 1.07667879e-01 3.88924763e-01 2.19728386e+00 3.87203017e+00
 4.90061019e+00 2.09354723e+00 4.41982632e+00 1.17522518e+00
 4.71032774e+00 3.65130617e+00 2.29015575e+00 1.17382294e+00
 1.75879355e+00 1.59810713e+00 4.92763024e-01 2.65120957e-01
 2.07811866e-01 1.73142292e-01 1.39742146e-01 9.57057876e-02
 9.10164288e-02 2.03553345e-01 1.91257188e-01 1.52851549e-01
 3.26133159e-01 5.71072605e-01 3.42581092e-01 4.72009215e-01
 6.78939931e-01 4.34418812e-01 5.31462843e-01 3.01487618e-01
 3.25430849e-01 2.64438836e-01 2.35954025e-01 1.76341946e-01
 1.11696367e-01 7.34608997e-02 7.10943863e-02 9.54170167e-02
 8.85954576e-02 6.94497256e-02 6.29115906e-02 6.15370287e-02
 6.49593002e-02 5.93815750e-02 6.14890050e-02 6.12467057e-02
 6.46283072e-02 6.23376343e-02 6.37171084e-02 5.43583683e-02
 5.19374494e-02 6.04899887e-02 6.36246640e-02 5.95881789e-02
 5.89832862e-02 5.87840388e-02 5.90616560e-02 6.50510081e-02
 5.98672193e-02 5.90596155e-02 5.71811315e-02 6.09272820e-02
 5.64796155e-02 6.30056840e-02 6.17285289e-02 6.37281040e-02
 6.46438055e-02 5.92755106e-02 5.98762920e-02 6.45484501e-02
 6.37557593e-02 6.43444343e-02 5.97415384e-02 5.89201789e-02]",happiness
"[ 0.02945724  0.03849045  0.04283018  0.05223338  0.06215927  0.29669568
  4.49099038 16.61334832 21.32296444  7.03361965  2.00699285  0.59467111
  0.23042129  0.28928602  0.16019229  0.22234386  1.24798263  2.98735389
 13.00247998 25.64249524  9.57858162  3.02515738  2.78739522  0.29589888
  0.07143752  0.70062442  6.86973852  5.93853791  1.14621768  0.33381186
  0.24762123  0.13309761  0.10899947  0.4924812   4.24596943  5.32901521
  3.16732778  2.56270914  0.92092836  0.41348435  0.14359351  0.2132955
  0.25309596  0.11810048  0.07194201  0.15695024  0.9566436   1.68853391
  0.70343061  0.20661564  0.27718386  0.11990485  0.10495721  0.26008996
  0.46167474  1.04247594  2.9714483   2.3179174   1.01519056  0.39797756
  1.68570375  1.41396873  0.6694242   0.45717005  0.91933213  0.29722943
  0.11313791  0.11513911  0.08815773  0.0784887   0.05900478  0.04851645
  0.05411171  0.08634108  0.06337368  0.10648846  0.22114544  0.18777445
  0.29403766  0.2901169   0.30876225  0.17866167  0.12689155  0.12084376
  0.07177431  0.07946847  0.08415873  0.05211751  0.03975658  0.03977821
  0.0413226   0.05011691  0.05691183  0.04766846  0.04335921  0.03760852
  0.03775667  0.03942101  0.03951592  0.04150336  0.04018553  0.03925407
  0.03840167  0.03658993  0.03780178  0.04116903  0.03901276  0.039624
  0.04004663  0.03957254  0.03874673  0.03930375  0.0399034   0.03982761
  0.03738041  0.03885099  0.03996394  0.03925296  0.0392393   0.03786148
  0.03685441  0.03924746  0.03894722  0.03997062  0.03997273  0.03823477
  0.03854152  0.03879132]",happiness
"[ 0.02936814  0.04285221  0.05198203  0.04953289  0.06963468  0.45598811
  4.44309963 25.03642439 21.60868815  5.14638508  0.88510319  0.21009628
  0.38190428  0.69404698  0.1591763   0.34749347  2.21357087  3.06785906
  8.39421951 13.09197961  4.48038058  1.99244273  0.99704378  0.1990313
  1.63496124 11.58796908  9.14976719  3.44751902  0.58874457  0.09958367
  0.07400063  0.0751897   0.30873725  2.61952947  4.24112084  2.18076226
  1.32896355  0.85035253  0.14697283  0.20695585  0.36956723  0.66090881
  3.59807362  1.8053606   0.13284013  0.13744762  0.23896682  0.16795406
  0.94732457  1.7381219   1.52338016  0.42753131  0.05855512  0.09305059
  0.24702865  3.18013119  2.76518727  0.7226396   0.31399247  1.72778311
  1.12680629  0.31975855  0.62746014  1.33362226  0.53767828  0.24273435
  0.19615202  0.08609179  0.05510893  0.07560375  0.05868513  0.0454478
  0.05851649  0.06821302  0.08684753  0.117105    0.12845665  0.25840997
  0.18956456  0.08735262  0.12381446  0.14503531  0.10028033  0.11393423
  0.10898213  0.08980938  0.10283014  0.06134398  0.07722154  0.03949432
  0.03550172  0.0424749   0.04740371  0.04337794  0.04700749  0.03827693
  0.03920343  0.03968831  0.03863777  0.03875232  0.03521632  0.03776512
  0.03494831  0.03568985  0.04117672  0.03820219  0.03543524  0.03720017
  0.03817891  0.03976482  0.03788262  0.03324547  0.03328784  0.03606227
  0.03697743  0.03473958  0.03685925  0.03489023  0.03806437  0.03569241
  0.03415747  0.03793644  0.03627408  0.03761891  0.03623123  0.03324828
  0.03766979  0.03800204]",happiness
"[ 0.0481713   0.05894497  0.06987334  0.06337093  0.1218401   0.44880989
  2.89295937 27.53234653 32.08309168 16.94569799  3.64716325  0.4761742
  0.29404487  0.27970243  0.13561633  1.41125013  1.95081353  3.6395751
  2.52450314  2.68555437  2.86147488  0.79443675  0.73475014  2.89525706
  8.38642448  2.97188477  2.80670929  1.31246925  0.58954394  0.15295496
  0.07382411  0.27489908  2.48542415  3.56837784  3.00340598  1.4991354
  0.13467231  0.13534795  0.30744234  3.71077265  4.02844118  0.68605384
  0.20382608  0.06735663  0.05031737  0.31348589  0.57711279  0.48937437
  0.37322598  0.14768615  2.00738758  1.28663669  0.11032492  0.26911234
  0.46004578  1.70792484  1.57116153  2.13909327  1.76444226  2.08944791
  0.70919381  2.31992209  4.19959809  4.30940021  0.66566343  0.20261198
  0.59632153  1.0613829   0.10429919  0.1580388   0.2269275   0.0958776
  0.10648043  0.29464017  0.18838868  0.08060561  0.2453913   0.31442158
  0.26212329  0.41724542  0.73609192  1.21164671  1.16684104  1.62083542
  1.26841377  0.52547577  0.34042265  0.1243401   0.0842211   0.04273562
  0.05272258  0.12599165  0.20102097  0.08587976  0.06443397  0.05984526
  0.05138284  0.06012539  0.07011471  0.07110387  0.09143665  0.0718894
  0.05048555  0.04997784  0.04812377  0.04962396  0.05585312  0.05490487
  0.05654482  0.05125368  0.04712192  0.04862356  0.04915439  0.04833965
  0.04479761  0.04812084  0.04472317  0.04760362  0.04680306  0.04773524
  0.04850607  0.04857785  0.04721858  0.0463823   0.04406808  0.04390317
  0.04812965  0.04707114]",happiness
"[3.63995578e-02 5.32040684e-02 4.43888081e-02 5.07418919e-02
 8.76786545e-02 1.44811752e+00 6.71425442e+00 3.65661948e+01
 3.52147316e+01 4.81431105e+00 2.58155585e-01 2.55504524e-01
 6.85943202e-01 2.74104028e-01 2.30993631e-01 1.37953826e+00
 1.31132329e+00 1.33201550e+00 1.15721121e+00 1.22364202e+00
 7.11542555e-01 1.35164650e+00 1.55137316e+00 3.92863414e-01
 4.36991818e-01 8.14863654e-01 1.38543816e+00 9.61810038e-01
 3.49588643e-01 1.41573363e-01 1.87847420e-01 1.99719523e-01
 3.52625221e-01 7.92254681e-01 7.56250357e-01 6.25411204e-01
 9.31654909e-01 3.36667562e+00 4.77829181e+00 1.24615052e+00
 2.24483513e-01 1.78603383e-01 1.83717172e-01 2.87156991e-01
 1.58317192e-01 2.77313550e-01 1.36254936e-01 1.46289749e-01
 1.17911636e+00 7.02132167e-01 5.15717532e-01 3.28872865e-01
 2.76352914e-01 7.69944811e-01 3.12637660e-01 1.46000862e+00
 3.24445213e+00 3.58533316e+00 1.24113712e+00 1.00060349e+00
 3.73162703e+00 2.27985985e+00 1.77602464e+00 6.16956875e-01
 7.69410117e-01 2.17477048e-01 9.60460173e-02 9.88234113e-02
 8.15845667e-02 7.69261697e-02 6.40371715e-02 5.14701100e-02
 8.88894984e-02 1.23664636e-01 1.63828481e-01 1.59516969e-01
 3.10190985e-01 4.32312846e-01 4.13324096e-01 4.04442545e-01
 1.06659599e+00 1.43981520e+00 1.21276805e+00 1.18274884e+00
 5.42051103e-01 2.74925330e-01 1.80673540e-01 6.35162445e-02
 4.14422935e-02 4.85085055e-02 6.29840134e-02 2.15870797e-01
 2.66446589e-01 1.26062724e-01 9.39965352e-02 5.99221914e-02
 4.68124269e-02 4.63604156e-02 6.08035774e-02 7.46464495e-02
 9.56020928e-02 5.61126039e-02 4.57328842e-02 7.99958668e-02
 5.07815697e-02 5.81815912e-02 6.07482392e-02 7.04475701e-02
 7.20891052e-02 5.37166250e-02 4.31629342e-02 4.29702903e-02
 4.56556353e-02 4.61672763e-02 4.13239098e-02 4.05224726e-02
 3.94798064e-02 4.12297271e-02 4.42930090e-02 4.06065869e-02
 3.98662860e-02 4.13753635e-02 4.08655175e-02 3.65205512e-02
 3.66343107e-02 3.73672718e-02 3.75112160e-02 3.89878300e-02]",happiness
"[3.11299115e-02 3.26213543e-02 3.91340686e-02 3.48721788e-02
 6.99791768e-02 1.85813894e-01 5.31590403e+00 9.88611731e+00
 3.89723970e+01 1.72100557e+01 3.73872373e-01 1.09909270e-01
 1.29666122e-01 1.50747763e-01 1.81870618e-01 1.62599130e-01
 1.51576432e+00 7.50786335e+00 1.27859167e+01 3.95655393e+00
 9.59110902e-01 2.01146957e+00 4.46712122e+00 1.71613118e+00
 1.01093227e-01 1.09916516e+00 2.17122313e+00 5.03396552e-01
 5.57362232e-01 2.59607037e-01 8.46973822e-02 3.91558769e-02
 3.60376071e-02 5.93034802e-02 4.40070062e-01 6.13373447e-01
 3.29343106e-01 2.45134536e-01 2.44494178e-01 7.77945444e-02
 3.35012925e-02 5.54766991e-02 9.01932443e-02 9.44366534e-02
 3.83858289e-02 4.29721424e-02 3.86933980e-02 5.89424384e-02
 1.22915394e-01 2.31977912e-01 8.09746035e-01 3.87706769e-01
 4.72779481e-02 9.09260068e-02 1.99100827e-01 1.40640985e+00
 1.84262571e+00 2.94692994e-01 3.10515847e-01 2.20746870e-01
 5.80789977e-01 5.13605572e-01 5.00506874e-01 1.60645545e-01
 3.29690991e-01 4.05762467e-01 1.21196597e-01 5.69898127e-02
 6.55058204e-02 1.55917876e-01 5.76099711e-02 3.73459277e-02
 6.98420249e-02 9.93221307e-02 5.58371002e-02 8.13500203e-02
 1.89603561e-01 1.95843917e-01 2.89584690e-01 4.39817094e-01
 4.59162792e-01 1.89918857e-01 1.76619481e-01 1.08590175e-01
 1.08858701e-01 7.56625319e-02 1.05791794e-01 4.58000318e-02
 4.44567149e-02 6.09658437e-02 3.51031538e-01 2.57665356e-01
 1.13699077e-01 5.33199752e-02 8.29733153e-02 7.08297785e-02
 6.31424141e-02 6.79868317e-02 9.61376535e-02 6.00505442e-02
 5.81267144e-02 7.78872545e-02 4.38202781e-02 3.78535917e-02
 3.92699369e-02 7.58657029e-02 1.03264131e-01 9.71144044e-02
 8.55217934e-02 4.19380389e-02 3.25367244e-02 2.98934825e-02
 3.81739327e-02 3.62301659e-02 2.80988248e-02 2.71559235e-02
 2.91120257e-02 2.97634952e-02 2.85421265e-02 3.01431764e-02
 3.03119269e-02 2.98298524e-02 3.09173900e-02 3.00070857e-02
 3.03850960e-02 3.09683039e-02 3.01380449e-02 2.93212853e-02]",happiness
"[ 0.016786    0.02124565  0.03493189  0.032296    0.0504161   0.68139502
 10.98842456 14.32072025  8.58795859  0.44571746  0.31031557  0.22099977
  0.33357443  0.56163691  0.31152932  0.80155753  1.13077166  0.57791468
  0.39989051  0.70278757  1.35552301  4.37872212  5.90129724  1.35651475
  0.5011001   0.90959505  0.42399803  0.40190202  0.88439858  0.47339673
  0.05869228  0.02725846  0.0612764   0.18666057  0.4018005   0.41546879
  0.97372346  0.66442389  0.17644213  0.09310058  0.06050638  0.07785249
  0.15902415  0.11745557  0.02888699  0.03845489  0.12134861  0.2253196
  0.36118536  1.53339708  0.69210453  0.13699139  0.07799508  0.15013809
  0.60202401  0.44049663  0.49171189  0.46514861  0.88118243  0.31977243
  0.14650005  0.50601855  1.54476648  0.33888748  0.37120037  0.36844186
  0.24465281  0.25220001  0.17616927  0.10916694  0.08797059  0.04949754
  0.06401127  0.12398184  0.09168921  0.13363806  0.39511223  0.29919861
  0.15136805  0.11770673  0.10586506  0.14126935  0.16485593  0.0748337
  0.07414192  0.04876476  0.07509754  0.07841126  0.05181571  0.02490134
  0.02170631  0.02410132  0.02462718  0.01816127  0.0229697   0.02390822
  0.0225138   0.0259995   0.02615936  0.02508286  0.02714784  0.02774705
  0.02120453  0.01964152  0.02024694  0.02461141  0.04102745  0.04450109
  0.05309023  0.02785229  0.02003421  0.01667694  0.01962294  0.01881376
  0.01741228  0.01716121  0.01856296  0.01868081  0.01875585  0.01825603
  0.01753731  0.01819812  0.01771745  0.01820881  0.01843927  0.01825092
  0.01796463  0.01709909]",happiness
